Date,Campaign,id,ad_id,os,Installs,app
2019-02-13,MSK,2260,36384783,android,0.000,real
2019-02-13,MSK,2260,36384793,android,0.000,real
2019-02-13,MSK,2260,36384802,android,0.000,real
2019-02-13,MSK,2260,36384826,android,0.000,real
2019-02-13,MSK,2260,36405797,android,18.000,real
2019-02-13,MSK,2260,36405797,server,0.000,real
2019-02-13,MSK,2260,36405798,android,1.000,real
2019-02-13,MSK,2260,36405799,android,1.000,real
2019-02-13,MSK,2260,36405800,android,0.000,real
2019-02-13,MSK,2260,36405801,android,0.000,real
2019-02-13,MSK,2260,36405802,android,0.000,real
2019-02-13,MSK,2260,36819955,android,0.000,real
2019-02-13,MSK,2260,36819956,android,0.000,real
2019-02-13,MSK,2260,36819957,android,0.000,real
2019-02-13,MSK,2260,36819958,android,1.000,real
2019-02-13,MSK,2260,36820349,android,1.000,real
2019-02-13,MSK,2260,36820350,android,1.000,real
2019-02-13,MSK,2260,36821752,android,0.000,real
2019-02-13,MSK,2260,36821753,android,0.000,real
2019-02-13,MSK,2260,36821754,android,0.000,real
2019-02-13,MSK,2260,36821755,android,0.000,real
2019-02-13,MSK,2260,36821758,android,0.000,real
2019-02-13,MSK,2260,36821759,android,2.000,real
2019-02-13,MSK,2260,36982331,android,0.000,real
2019-02-13,MSK,2260,36982332,android,4.000,real
2019-02-13,MSK,2260,36982333,android,0.000,real
2019-02-13,MSK,2260,36982334,android,0.000,real
2019-02-13,MSK,2260,36982415,android,0.000,real
2019-02-13,MSK,2260,36982416,android,0.000,real
2019-02-13,MSK,2260,36982517,android,0.000,real
2019-02-13,MSK,2260,36982518,android,0.000,real
2019-02-13,MSK,2260,36982519,android,0.000,real
2019-02-13,MSK,2260,36998173,android,0.000,real
2019-02-13,MSK,2260,36998174,android,0.000,real
2019-02-13,MSK,2260,36998175,android,1.000,real
2019-02-13,MSK,2260,36998176,android,0.000,real
2019-02-13,MSK,2260,36998177,android,0.000,real
2019-02-13,MSK,2260,37108856,android,0.000,real
2019-02-13,MSK,2260,37108857,android,1.000,real
2019-02-13,MSK,2260,37108858,android,1.000,real
2019-02-13,MSK,2260,37108859,android,0.000,real
2019-02-13,MSK,2260,37108860,android,0.000,real
2019-02-13,MSK,2260,37108861,android,1.000,real
2019-02-13,MSK,2260,37108872,android,0.000,real
2019-02-13,MSK,2260,37108873,android,1.000,real
2019-02-13,MSK,2260,37108874,android,0.000,real
2019-02-13,MSK,2260,37108875,android,1.000,real
2019-02-13,MSK,2260,37139360,android,0.000,real
2019-02-13,MSK,2260,37139362,android,0.000,real
2019-02-13,MSK,2260,37139465,android,0.000,real
2019-02-13,MSK,2260,37139466,android,0.000,real
2019-02-13,MSK,2260,37139467,android,0.000,real
2019-02-13,MSK,2260,37139468,android,0.000,real
2019-02-13,MSK,2260,37139469,android,0.000,real
2019-02-13,MSK,2260,37139470,android,0.000,real
2019-02-13,MSK,2260,37165904,android,0.000,real
2019-02-13,MSK,2260,37165905,android,0.000,real
2019-02-13,MSK,2260,37165906,android,0.000,real
2019-02-13,MSK,2260,37165907,android,0.000,real
2019-02-13,MSK,2260,37165908,android,0.000,real
2019-02-13,MSK,2260,37165909,android,0.000,real
2019-02-13,MSK,2260,37360216,android,0.000,real
2019-02-13,MSK,2260,37360217,android,0.000,real
2019-02-13,MSK,2260,37360218,android,0.000,real
2019-02-13,MSK,2260,37360219,android,0.000,real
2019-02-13,MSK,2260,37360428,android,0.000,real
2019-02-13,MSK,2260,37360429,android,0.000,real
2019-02-13,MSK,2260,37360430,android,0.000,real
2019-02-13,MSK,2260,37360431,android,0.000,real
2019-02-13,MSK,2260,37506982,android,1.000,real
2019-02-13,MSK,2260,37506983,android,1.000,real
2019-02-13,MSK,2260,37506984,android,4.000,real
2019-02-13,MSK,2260,37506984,server,0.000,real
2019-02-13,MSK,2260,37506985,android,2.000,real
2019-02-13,MSK,2260,37507167,android,1.000,real
2019-02-13,MSK,2260,37507167,server,0.000,real
2019-02-13,MSK,2260,37507168,android,0.000,real
2019-02-13,MSK,2260,37507169,android,8.000,real
2019-02-13,MSK,2260,37507169,server,0.000,real
2019-02-13,MSK,2260,37507170,android,5.000,real
2019-02-13,SPB,1190,32829398,android,0.000,real
2019-02-13,SPB,1190,34481501,android,0.000,real
2019-02-13,SPB,1190,34481501,server,0.000,real
2019-02-13,SPB,1190,34481502,android,0.000,real
2019-02-13,SPB,1190,34481504,android,3.000,real
2019-02-13,SPB,1190,34481504,server,0.000,real
2019-02-13,SPB,1190,34481557,android,0.000,real
2019-02-13,SPB,1190,34481559,android,9.000,real
2019-02-13,SPB,1190,34481559,server,0.000,real
2019-02-13,SPB,1190,35011483,android,0.000,real
2019-02-13,SPB,1190,35011484,android,0.000,real
2019-02-13,SPB,1190,36296073,android,0.000,real
2019-02-13,SPB,1190,36296075,android,0.000,real
2019-02-13,SPB,1190,36296076,android,0.000,real
2019-02-13,SPB,1190,36296080,android,0.000,real
2019-02-13,SPB,1190,36296081,android,0.000,real
2019-02-13,SPB,1190,36296082,android,0.000,real
2019-02-13,SPB,1190,36296099,android,0.000,real
2019-02-13,SPB,1190,36296100,android,0.000,real
2019-02-13,SPB,1190,36296104,android,0.000,real
2019-02-13,SPB,1190,36296106,android,0.000,real
2019-02-13,SPB,1190,36346524,android,0.000,real
2019-02-13,SPB,1190,36346554,android,0.000,real
2019-02-13,SPB,1190,36390621,android,0.000,real
2019-02-13,SPB,1190,36390622,android,0.000,real
2019-02-13,SPB,1190,36390625,android,0.000,real
2019-02-13,SPB,1190,36390626,android,0.000,real
2019-02-13,SPB,1190,36390667,android,0.000,real
2019-02-13,SPB,1190,36390668,android,0.000,real
2019-02-13,SPB,1190,36390691,android,0.000,real
2019-02-13,SPB,1190,36390692,android,1.000,real
2019-02-13,SPB,1190,36983201,android,0.000,real
2019-02-13,SPB,1190,36983295,android,0.000,real
2019-02-13,SPB,1190,36983504,android,0.000,real
2019-02-13,SPB,1190,36983505,android,0.000,real
2019-02-13,SPB,1190,36983506,android,1.000,real
2019-02-13,SPB,1190,36983506,server,0.000,real
2019-02-13,SPB,1190,36983507,android,0.000,real
2019-02-13,SPB,1190,36983578,android,0.000,real
2019-02-13,SPB,1190,36983579,android,0.000,real
2019-02-13,SPB,1190,36983586,android,0.000,real
2019-02-13,SPB,1190,37633213,android,0.000,real
2019-02-13,SPB,1190,37633214,android,0.000,real
2019-02-13,SPB,1190,37633214,server,0.000,real
2019-02-13,SPB,1190,37633216,android,0.000,real
2019-02-13,SPB,1190,37633217,android,0.000,real
2019-02-13,SPB,2260,32631604,android,0.000,real
2019-02-13,SPB,2260,32631612,android,0.000,real
2019-02-13,SPB,2260,32631614,android,0.000,real
2019-02-13,SPB,2260,32636729,android,0.000,real
2019-02-13,SPB,2260,32636730,android,0.000,real
2019-02-13,SPB,2260,32636731,android,0.000,real
2019-02-13,SPB,2260,32636732,android,0.000,real
2019-02-13,SPB,2260,32636733,android,0.000,real
2019-02-13,SPB,2260,32638585,android,0.000,real
2019-02-13,SPB,2260,32638588,android,0.000,real
2019-02-13,SPB,2260,32638589,android,0.000,real
2019-02-13,SPB,2260,32638602,android,0.000,real
2019-02-13,SPB,2260,32638605,android,0.000,real
2019-02-13,SPB,2260,32654556,android,0.000,real
2019-02-13,SPB,2260,32654557,android,0.000,real
2019-02-13,SPB,2260,32654572,android,0.000,real
2019-02-13,SPB,2260,32701504,android,0.000,real
2019-02-13,SPB,2260,32701506,android,5.000,real
2019-02-13,SPB,2260,32701506,server,0.000,real
2019-02-13,SPB,2260,32701525,android,3.000,real
2019-02-13,SPB,2260,32701525,server,0.000,real
2019-02-13,SPB,2260,32702435,android,0.000,real
2019-02-13,SPB,2260,32702810,android,0.000,real
2019-02-13,SPB,2260,32702811,android,6.000,real
2019-02-13,SPB,2260,32702811,server,0.000,real
2019-02-13,SPB,2260,32721009,android,0.000,real
2019-02-13,SPB,2260,32721024,android,1.000,real
2019-02-13,SPB,2260,32721025,android,0.000,real
2019-02-13,SPB,2260,32785699,android,0.000,real
2019-02-13,SPB,2260,32785700,android,1.000,real
2019-02-13,SPB,2260,32785700,server,0.000,real
2019-02-13,SPB,2260,32785701,android,0.000,real
2019-02-13,SPB,2260,32785702,android,0.000,real
2019-02-13,SPB,2260,32805636,android,0.000,real
2019-02-13,SPB,2260,32805637,android,0.000,real
2019-02-13,SPB,2260,32805638,android,0.000,real
2019-02-13,SPB,2260,32805638,server,0.000,real
2019-02-13,SPB,2260,32805639,android,0.000,real
2019-02-13,SPB,2260,32805640,android,0.000,real
2019-02-13,SPB,2260,32805641,android,0.000,real
2019-02-13,SPB,2260,32805736,android,0.000,real
2019-02-13,SPB,2260,32805737,android,0.000,real
2019-02-13,SPB,2260,32805738,android,0.000,real
2019-02-13,SPB,2260,32805739,android,0.000,real
2019-02-13,SPB,2260,34296798,android,0.000,real
2019-02-13,SPB,2260,34296799,android,0.000,real
2019-02-13,SPB,2260,34296801,android,0.000,real
2019-02-13,SPB,2260,34296802,android,0.000,real
2019-02-13,SPB,2260,34296810,android,0.000,real
2019-02-13,SPB,2260,34296811,android,0.000,real
2019-02-13,SPB,2260,34296826,android,0.000,real
2019-02-13,SPB,2260,34314799,android,0.000,real
2019-02-13,SPB,2260,34314800,android,5.000,real
2019-02-13,SPB,2260,34314800,server,0.000,real
2019-02-13,SPB,2260,34314801,android,1.000,real
2019-02-13,SPB,2260,34314825,android,0.000,real
2019-02-13,SPB,2260,34314826,android,3.000,real
2019-02-13,SPB,2260,34314826,server,0.000,real
2019-02-13,SPB,2260,34314827,android,0.000,real
2019-02-13,SPB,2260,34314827,server,0.000,real
2019-02-13,SPB,2260,34314969,android,0.000,real
2019-02-13,SPB,2260,34314970,android,0.000,real
2019-02-13,SPB,2260,34314971,android,0.000,real
2019-02-13,SPB,2260,34398274,android,7.000,real
2019-02-13,SPB,2260,34398274,server,0.000,real
2019-02-13,SPB,2260,34398275,android,0.000,real
2019-02-13,SPB,2260,34398285,android,0.000,real
2019-02-13,SPB,2260,34398286,android,0.000,real
2019-02-13,SPB,2260,34571746,android,0.000,real
2019-02-13,SPB,2260,34571747,android,0.000,real
2019-02-13,SPB,2260,34571798,android,0.000,real
2019-02-13,SPB,2260,34571799,android,23.000,real
2019-02-13,SPB,2260,34571799,server,0.000,real
2019-02-13,SPB,2260,34738795,android,0.000,real
2019-02-13,SPB,2260,34928421,android,0.000,real
2019-02-13,SPB,2260,34928422,android,0.000,real
2019-02-13,SPB,2260,34939394,android,0.000,real
2019-02-13,SPB,2260,34939395,android,0.000,real
2019-02-13,SPB,2260,34939409,android,0.000,real
2019-02-13,SPB,2260,34939411,android,0.000,real
2019-02-13,SPB,2260,34988211,android,0.000,real
2019-02-13,SPB,2260,35188150,android,0.000,real
2019-02-13,SPB,2260,35188151,android,0.000,real
2019-02-13,SPB,2260,35188152,android,0.000,real
2019-02-13,SPB,2260,35188153,android,0.000,real
2019-02-13,SPB,2260,35949395,android,0.000,real
2019-02-13,SPB,2260,35949396,android,0.000,real
2019-02-13,SPB,2260,35949517,android,0.000,real
2019-02-13,SPB,2260,35949533,android,0.000,real
2019-02-13,SPB,2260,36281813,android,0.000,real
2019-02-13,SPB,2260,36281814,android,0.000,real
2019-02-13,SPB,2260,36281818,android,0.000,real
2019-02-13,SPB,2260,36281819,android,0.000,real
2019-02-13,SPB,2260,36281820,android,2.000,real
2019-02-13,SPB,2260,36281820,server,0.000,real
2019-02-13,SPB,2260,36281821,android,4.000,real
2019-02-13,SPB,2260,36281821,server,0.000,real
2019-02-13,SPB,2260,36281822,android,0.000,real
2019-02-13,SPB,2260,36281826,android,0.000,real
2019-02-13,SPB,2260,36281827,android,0.000,real
2019-02-13,SPB,2260,36281834,android,1.000,real
2019-02-13,SPB,2260,36281835,android,1.000,real
2019-02-13,SPB,2260,36281836,android,1.000,real
2019-02-13,SPB,2260,36281837,android,2.000,real
2019-02-13,SPB,2260,36281838,android,1.000,real
2019-02-13,SPB,2260,36284553,android,4.000,real
2019-02-13,SPB,2260,36284553,server,0.000,real
2019-02-13,SPB,2260,36284554,android,0.000,real
2019-02-13,SPB,2260,36284555,android,0.000,real
2019-02-13,SPB,2260,36366827,android,0.000,real
2019-02-13,SPB,2260,36366828,android,0.000,real
2019-02-13,SPB,2260,36366829,android,0.000,real
2019-02-13,SPB,2260,36366881,android,1.000,real
2019-02-13,SPB,2260,36367086,android,0.000,real
2019-02-13,SPB,2260,36367087,android,0.000,real
2019-02-13,SPB,2260,36367088,android,0.000,real
2019-02-13,SPB,2260,36367089,android,0.000,real
2019-02-13,SPB,2260,36367140,android,0.000,real
2019-02-13,SPB,2260,36367141,android,0.000,real
2019-02-13,SPB,2260,36820658,android,18.000,real
2019-02-13,SPB,2260,36820658,server,0.000,real
2019-02-13,SPB,2260,36820659,android,0.000,real
2019-02-13,SPB,2260,36820660,android,0.000,real
2019-02-13,SPB,2260,36820661,android,0.000,real
2019-02-13,SPB,2260,36820661,server,0.000,real
2019-02-13,SPB,2260,36820790,android,0.000,real
2019-02-13,SPB,2260,36820791,android,0.000,real
2019-02-13,SPB,2260,36821793,android,37.000,real
2019-02-13,SPB,2260,36821793,server,0.000,real
2019-02-13,SPB,2260,36821794,android,1.000,real
2019-02-13,SPB,2260,36821795,android,0.000,real
2019-02-13,SPB,2260,36821796,android,0.000,real
2019-02-13,SPB,2260,36821796,server,0.000,real
2019-02-13,SPB,2260,36821815,android,0.000,real
2019-02-13,SPB,2260,36821816,android,0.000,real
2019-02-13,SPB,2260,36982852,android,0.000,real
2019-02-13,SPB,2260,36982853,android,0.000,real
2019-02-13,SPB,2260,36982854,android,1.000,real
2019-02-13,SPB,2260,36982855,android,1.000,real
2019-02-13,SPB,2260,36982889,android,0.000,real
2019-02-13,SPB,2260,36982903,android,1.000,real
2019-02-13,SPB,2260,36982917,android,1.000,real
2019-02-13,SPB,2260,36982918,android,3.000,real
2019-02-13,SPB,2260,36982947,android,0.000,real
2019-02-13,SPB,2260,36982948,android,0.000,real
2019-02-13,SPB,2260,36982949,android,0.000,real
2019-02-13,SPB,2260,37108959,android,0.000,real
2019-02-13,SPB,2260,37108960,android,0.000,real
2019-02-13,SPB,2260,37108962,android,0.000,real
2019-02-13,SPB,2260,37108963,android,0.000,real
2019-02-13,SPB,2260,37108979,android,0.000,real
2019-02-13,SPB,2260,37108980,android,3.000,real
2019-02-13,SPB,2260,37108980,server,0.000,real
2019-02-13,SPB,2260,37108981,android,0.000,real
2019-02-13,SPB,2260,37108982,android,0.000,real
2019-02-13,SPB,2260,37139941,android,0.000,real
2019-02-13,SPB,2260,37140052,android,0.000,real
2019-02-13,SPB,2260,37140053,android,0.000,real
2019-02-13,SPB,2260,37140054,android,0.000,real
2019-02-13,SPB,2260,37140056,android,0.000,real
2019-02-13,SPB,2260,37166144,android,0.000,real
2019-02-13,SPB,2260,37166145,android,0.000,real
2019-02-13,SPB,2260,37166146,android,0.000,real
2019-02-13,SPB,2260,37166147,android,0.000,real
2019-02-13,SPB,2260,37166148,android,0.000,real
2019-02-13,SPB,2260,37166149,android,0.000,real
2019-02-13,SPB,2260,37360699,android,0.000,real
2019-02-13,SPB,2260,37360700,android,0.000,real
2019-02-13,SPB,2260,37360701,android,0.000,real
2019-02-13,SPB,2260,37360702,android,0.000,real
2019-02-13,SPB,2260,37360743,android,0.000,real
2019-02-13,SPB,2260,37360744,android,0.000,real
2019-02-13,SPB,2260,37360745,android,0.000,real
2019-02-13,SPB,2260,37360746,android,0.000,real
2019-02-13,SPB,2260,37507216,android,0.000,real
2019-02-13,SPB,2260,37507218,android,0.000,real
2019-02-13,SPB,2260,37507229,android,0.000,real
2019-02-13,SPB,2260,37507231,android,0.000,real
2019-02-13,SPB,2260,37507232,android,0.000,real
2019-02-14,MSK,1190,36295937,android,0.000,real
2019-02-14,MSK,1190,36295938,android,0.000,real
2019-02-14,MSK,1190,36295939,android,0.000,real
2019-02-14,MSK,1190,36295940,android,0.000,real
2019-02-14,MSK,1190,36295941,android,0.000,real
2019-02-14,MSK,1190,36295943,android,0.000,real
2019-02-14,MSK,1190,36295960,android,0.000,real
2019-02-14,MSK,1190,36295961,android,0.000,real
2019-02-14,MSK,1190,36295962,android,0.000,real
2019-02-14,MSK,1190,36295966,android,0.000,real
2019-02-14,MSK,1190,36295967,android,0.000,real
2019-02-14,MSK,1190,36295979,android,0.000,real
2019-02-14,MSK,1190,36295980,android,0.000,real
2019-02-14,MSK,1190,36295985,android,0.000,real
2019-02-14,MSK,1190,36295986,android,0.000,real
2019-02-14,MSK,1190,36374264,android,0.000,real
2019-02-14,MSK,1190,36374334,android,0.000,real
2019-02-14,MSK,1190,36374335,android,0.000,real
2019-02-14,MSK,1190,36374336,android,0.000,real
2019-02-14,MSK,1190,36374370,android,0.000,real
2019-02-14,MSK,1190,36374380,android,0.000,real
2019-02-14,MSK,1190,36443745,android,0.000,real
2019-02-14,MSK,1190,36443746,android,1.000,real
2019-02-14,MSK,1190,36443747,android,0.000,real
2019-02-14,MSK,1190,36443748,android,1.000,real
2019-02-14,MSK,1190,36443748,server,0.000,real
2019-02-14,MSK,1190,36443835,android,0.000,real
2019-02-14,MSK,1190,36443836,android,0.000,real
2019-02-14,MSK,1190,36443837,android,0.000,real
2019-02-14,MSK,1190,36443838,android,0.000,real
2019-02-14,MSK,1190,36517418,android,0.000,real
2019-02-14,MSK,1190,36984355,android,0.000,real
2019-02-14,MSK,1190,36984371,android,0.000,real
2019-02-14,MSK,1190,36984372,android,0.000,real
2019-02-14,MSK,1190,36984406,android,0.000,real
2019-02-14,MSK,1190,36984406,server,0.000,real
2019-02-14,MSK,1190,36984432,android,0.000,real
2019-02-14,MSK,1190,36984433,android,0.000,real
2019-02-14,MSK,1190,36985525,android,0.000,real
2019-02-14,MSK,1190,36985557,android,0.000,real
2019-02-14,MSK,1190,36985558,android,0.000,real
2019-02-14,MSK,1190,36985612,android,0.000,real
2019-02-14,MSK,1190,36985613,android,0.000,real
2019-02-14,MSK,1190,36985627,android,1.000,real
2019-02-14,MSK,1190,36985628,android,0.000,real
2019-02-14,MSK,1190,37633388,android,0.000,real
2019-02-14,MSK,1190,37633389,android,0.000,real
2019-02-14,MSK,1190,37633390,android,1.000,real
2019-02-14,MSK,1190,37633390,server,0.000,real
2019-02-14,MSK,1190,37633391,android,0.000,real
2019-02-14,MSK,1190,37633391,windows,0.000,real
2019-02-14,MSK,1190,37633393,android,1.000,real
2019-02-14,MSK,1190,37703120,android,8.000,real
2019-02-14,MSK,1190,37703120,server,0.000,real
2019-02-14,MSK,1190,37703121,android,3.000,real
2019-02-14,MSK,1190,37703122,android,0.000,real
2019-02-14,MSK,1190,37703124,android,4.000,real
2019-02-14,MSK,1190,37703124,server,0.000,real
2019-02-14,MSK,1190,37703125,android,2.000,real
2019-02-14,MSK,1190,37705894,android,0.000,real
2019-02-14,MSK,1190,37705895,android,0.000,real
2019-02-14,MSK,1190,37705896,android,0.000,real
2019-02-14,MSK,1190,37705897,android,0.000,real
2019-02-14,MSK,1190,37705898,android,0.000,real
2019-02-14,MSK,2260,36284763,android,0.000,real
2019-02-14,MSK,2260,36284764,android,0.000,real
2019-02-14,MSK,2260,36284765,android,0.000,real
2019-02-14,MSK,2260,36284795,android,0.000,real
2019-02-14,MSK,2260,36284796,android,0.000,real
2019-02-14,MSK,2260,36284797,android,0.000,real
2019-02-14,MSK,2260,36284798,android,0.000,real
2019-02-14,MSK,2260,36284799,android,0.000,real
2019-02-14,MSK,2260,36284807,android,0.000,real
2019-02-14,MSK,2260,36284808,android,0.000,real
2019-02-14,MSK,2260,36284842,android,0.000,real
2019-02-14,MSK,2260,36284843,android,0.000,real
2019-02-14,MSK,2260,36284844,android,0.000,real
2019-02-14,MSK,2260,36284873,android,0.000,real
2019-02-14,MSK,2260,36284903,android,0.000,real
2019-02-14,MSK,2260,36284904,android,0.000,real
2019-02-14,MSK,2260,36284905,android,1.000,real
2019-02-14,MSK,2260,36284905,server,0.000,real
2019-02-14,MSK,2260,36284934,android,0.000,real
2019-02-14,MSK,2260,36284935,android,0.000,real
2019-02-14,MSK,2260,36284956,android,0.000,real
2019-02-14,MSK,2260,36284996,android,1.000,real
2019-02-14,MSK,2260,36285016,android,0.000,real
2019-02-14,MSK,2260,36285017,android,0.000,real
2019-02-14,MSK,2260,36285018,android,0.000,real
2019-02-14,MSK,2260,36285019,android,0.000,real
2019-02-14,MSK,2260,36285020,android,0.000,real
2019-02-14,MSK,2260,36285051,android,0.000,real
2019-02-14,MSK,2260,36285052,android,0.000,real
2019-02-14,MSK,2260,36285053,android,0.000,real
2019-02-14,MSK,2260,36285054,android,0.000,real
2019-02-14,MSK,2260,36285055,android,0.000,real
2019-02-14,MSK,2260,36285056,android,0.000,real
2019-02-14,MSK,2260,36285057,android,0.000,real
2019-02-14,MSK,2260,36285074,android,0.000,real
2019-02-14,MSK,2260,36285075,android,0.000,real
2019-02-14,MSK,2260,36285076,android,0.000,real
2019-02-14,MSK,2260,36285077,android,0.000,real
2019-02-14,MSK,2260,36285078,android,0.000,real
2019-02-14,MSK,2260,36285079,android,0.000,real
2019-02-14,MSK,2260,36285080,android,0.000,real
2019-02-14,MSK,2260,36285081,android,0.000,real
2019-02-14,MSK,2260,36285098,android,0.000,real
2019-02-14,MSK,2260,36285099,android,1.000,real
2019-02-14,MSK,2260,36285112,android,0.000,real
2019-02-14,MSK,2260,36285113,android,0.000,real
2019-02-14,MSK,2260,36285114,android,0.000,real
2019-02-14,MSK,2260,36285115,android,0.000,real
2019-02-14,MSK,2260,36285116,android,0.000,real
2019-02-14,MSK,2260,36285117,android,0.000,real
2019-02-14,MSK,2260,36285118,android,0.000,real
2019-02-14,MSK,2260,36285119,android,0.000,real
2019-02-14,MSK,2260,36367710,android,0.000,real
2019-02-14,MSK,2260,36367711,android,0.000,real
2019-02-14,MSK,2260,36367712,android,0.000,real
2019-02-14,MSK,2260,36367792,android,0.000,real
2019-02-14,MSK,2260,36367886,android,0.000,real
2019-02-14,MSK,2260,36367887,android,0.000,real
2019-02-14,MSK,2260,36367888,android,0.000,real
2019-02-14,MSK,2260,36367905,android,0.000,real
2019-02-14,MSK,2260,36367977,android,0.000,real
2019-02-14,MSK,2260,36367978,android,0.000,real
2019-02-14,MSK,2260,36367979,android,0.000,real
2019-02-14,MSK,2260,36367980,android,0.000,real
2019-02-14,MSK,2260,36367981,android,0.000,real
2019-02-14,MSK,2260,36367982,android,0.000,real
2019-02-14,MSK,2260,36368024,android,0.000,real
2019-02-14,MSK,2260,36368025,android,0.000,real
2019-02-14,MSK,2260,36368047,android,0.000,real
2019-02-14,MSK,2260,36368048,android,0.000,real
2019-02-14,MSK,2260,36384575,android,7.000,real
2019-02-14,MSK,2260,36384578,android,0.000,real
2019-02-14,MSK,2260,36384605,android,0.000,real
2019-02-14,MSK,2260,36384628,android,0.000,real
2019-02-14,MSK,2260,36384639,android,0.000,real
2019-02-14,MSK,2260,36384653,android,2.000,real
2019-02-14,MSK,2260,36384669,android,0.000,real
2019-02-14,MSK,2260,36384716,android,0.000,real
2019-02-14,MSK,2260,36384774,android,0.000,real
2019-02-14,MSK,2260,36384777,android,0.000,real
2019-02-14,MSK,2260,36384783,android,0.000,real
2019-02-14,MSK,2260,36384793,android,0.000,real
2019-02-14,MSK,2260,36384802,android,0.000,real
2019-02-14,MSK,2260,36384826,android,0.000,real
2019-02-14,MSK,2260,36405797,android,2.000,real
2019-02-14,MSK,2260,36405797,server,0.000,real
2019-02-14,MSK,2260,36405798,android,0.000,real
2019-02-14,MSK,2260,36405799,android,0.000,real
2019-02-14,MSK,2260,36405800,android,0.000,real
2019-02-14,MSK,2260,36405801,android,0.000,real
2019-02-14,MSK,2260,36405802,android,0.000,real
2019-02-14,MSK,2260,36819955,android,2.000,real
2019-02-14,MSK,2260,36819956,android,0.000,real
2019-02-14,MSK,2260,36819957,android,0.000,real
2019-02-14,MSK,2260,36819957,server,0.000,real
2019-02-14,MSK,2260,36819958,android,0.000,real
2019-02-14,MSK,2260,36820349,android,0.000,real
2019-02-14,MSK,2260,36820350,android,0.000,real
2019-02-14,MSK,2260,36821752,android,0.000,real
2019-02-14,MSK,2260,36821753,android,0.000,real
2019-02-14,MSK,2260,36821754,android,0.000,real
2019-02-14,MSK,2260,36821755,android,1.000,real
2019-02-14,MSK,2260,36821755,server,0.000,real
2019-02-14,MSK,2260,36821758,android,0.000,real
2019-02-14,MSK,2260,36821759,android,0.000,real
2019-02-14,MSK,2260,36982331,android,0.000,real
2019-02-14,MSK,2260,36982332,android,0.000,real
2019-02-14,MSK,2260,36982333,android,0.000,real
2019-02-14,MSK,2260,36982334,android,0.000,real
2019-02-14,MSK,2260,36982415,android,1.000,real
2019-02-14,MSK,2260,36982416,android,0.000,real
2019-02-14,MSK,2260,36982517,android,0.000,real
2019-02-14,MSK,2260,36982518,android,1.000,real
2019-02-14,MSK,2260,36982519,android,0.000,real
2019-02-14,MSK,2260,36998173,android,0.000,real
2019-02-14,MSK,2260,36998174,android,0.000,real
2019-02-14,MSK,2260,36998175,android,0.000,real
2019-02-14,MSK,2260,36998176,android,0.000,real
2019-02-14,MSK,2260,36998177,android,0.000,real
2019-02-14,MSK,2260,37108856,android,0.000,real
2019-02-14,MSK,2260,37108857,android,0.000,real
2019-02-14,MSK,2260,37108858,android,0.000,real
2019-02-14,MSK,2260,37108859,android,0.000,real
2019-02-14,MSK,2260,37108860,android,0.000,real
2019-02-14,MSK,2260,37108861,android,0.000,real
2019-02-14,MSK,2260,37108872,android,0.000,real
2019-02-14,MSK,2260,37108873,android,0.000,real
2019-02-14,MSK,2260,37108874,android,0.000,real
2019-02-14,MSK,2260,37108875,android,1.000,real
2019-02-14,MSK,2260,37139360,android,0.000,real
2019-02-14,MSK,2260,37139362,android,0.000,real
2019-02-14,MSK,2260,37139465,android,0.000,real
2019-02-14,MSK,2260,37139466,android,0.000,real
2019-02-14,MSK,2260,37139467,android,0.000,real
2019-02-14,MSK,2260,37139468,android,0.000,real
2019-02-14,MSK,2260,37139469,android,0.000,real
2019-02-14,MSK,2260,37139470,android,0.000,real
2019-02-14,MSK,2260,37165904,android,0.000,real
2019-02-14,MSK,2260,37165905,android,0.000,real
2019-02-14,MSK,2260,37165906,android,0.000,real
2019-02-14,MSK,2260,37165907,android,0.000,real
2019-02-14,MSK,2260,37165908,android,0.000,real
2019-02-14,MSK,2260,37360216,android,0.000,real
2019-02-14,MSK,2260,37360217,android,0.000,real
2019-02-14,MSK,2260,37360218,android,0.000,real
2019-02-14,MSK,2260,37360219,android,0.000,real
2019-02-14,MSK,2260,37360428,android,0.000,real
2019-02-14,MSK,2260,37360429,android,0.000,real
2019-02-14,MSK,2260,37360430,android,0.000,real
2019-02-14,MSK,2260,37360431,android,0.000,real
2019-02-14,MSK,2260,37506982,android,0.000,real
2019-02-14,MSK,2260,37506983,android,0.000,real
2019-02-14,MSK,2260,37506984,android,1.000,real
2019-02-14,MSK,2260,37506985,android,2.000,real
2019-02-14,MSK,2260,37507167,android,0.000,real
2019-02-14,MSK,2260,37507168,android,0.000,real
2019-02-14,MSK,2260,37507169,android,0.000,real
2019-02-14,MSK,2260,37507170,android,1.000,real
2019-02-14,SPB,1190,32829398,android,0.000,real
2019-02-14,SPB,1190,34481501,android,0.000,real
2019-02-14,SPB,1190,34481502,android,0.000,real
2019-02-14,SPB,1190,34481504,android,3.000,real
2019-02-14,SPB,1190,34481504,server,0.000,real
2019-02-14,SPB,1190,34481557,android,0.000,real
2019-02-14,SPB,1190,34481559,android,2.000,real
2019-02-14,SPB,1190,34481559,server,0.000,real
2019-02-14,SPB,1190,35011483,android,0.000,real
2019-02-14,SPB,1190,35011484,android,0.000,real
